masa_A
t,θ
0,000,-101,4°
0,034,-101,3°
0,067,-101,1°
0,101,-101,0°
0,134,-100,6°
0,168,-100,2°
0,201,-99,8°
0,235,-99,4°
0,268,-98,9°
0,302,-98,3°
0,335,-97,8°
0,369,-97,2°
0,402,-96,5°
0,436,-95,8°
0,469,-95,1°
0,503,-94,4°
0,536,-93,6°
0,570,-92,8°
0,603,-92,0°
0,637,-91,2°
0,670,-90,4°
0,704,-89,6°
0,737,-88,7°
0,771,-87,9°
0,804,-87,1°
0,838,-86,3°
0,871,-85,6°
0,905,-84,9°
0,938,-84,2°
0,972,-83,5°
1,005,-82,9°
1,039,-82,3°
1,072,-81,8°
1,106,-81,2°
1,139,-80,8°
1,173,-80,4°
1,206,-80,1°
1,240,-79,7°
1,273,-79,5°
1,307,-79,4°
1,341,-79,3°
1,374,-79,0°
1,408,-78,8°
1,441,-78,8°
1,475,-79,2°
1,508,-79,5°
1,542,-79,8°
1,575,-80,2°
1,609,-80,7°
1,642,-81,1°
1,676,-81,6°
1,709,-82,1°
1,743,-82,7°
1,776,-83,4°
1,810,-84,0°
1,843,-84,6°
1,877,-85,3°
1,910,-86,2°
1,944,-86,9°
1,977,-87,7°
2,011,-88,5°
2,044,-89,3°
2,078,-90,1°
2,111,-90,9°
2,145,-91,7°
2,178,-92,6°
2,212,-93,3°
2,245,-94,1°
2,279,-94,8°
2,312,-95,6°
2,346,-96,2°
2,379,-96,9°
2,413,-97,5°
2,446,-98,1°
2,480,-98,6°
2,513,-99,1°
2,547,-99,6°
2,580,-100,0°
2,614,-100,3°
2,648,-100,6°
2,681,-100,8°
2,715,-100,9°
2,748,-101,1°
2,782,-101,1°
2,815,-101,1°
2,849,-101,0°
2,882,-100,9°
2,916,-100,8°
2,949,-100,5°
2,983,-100,3°
3,016,-99,9°
3,050,-99,5°
3,083,-99,0°
3,117,-98,5°
3,150,-98,0°
3,184,-97,4°
3,217,-96,8°
3,251,-96,1°
3,284,-95,5°
3,318,-94,7°
3,351,-94,0°
3,385,-93,2°
3,418,-92,4°
3,452,-91,6°
3,485,-90,8°
3,519,-90,0°
3,552,-89,1°
3,586,-88,3°
3,619,-87,5°
3,653,-86,7°
3,687,-86,0°
3,720,-85,3°
3,754,-84,5°
3,787,-83,9°
3,821,-83,2°
3,854,-82,6°
3,888,-82,1°
3,921,-81,6°
3,955,-81,0°
3,988,-80,6°
4,022,-80,3°
4,055,-80,0°
4,089,-79,7°
4,122,-79,6°
4,156,-79,4°
4,189,-79,3°
4,223,-79,3°
4,256,-79,3°
4,290,-79,4°
4,323,-79,6°
4,357,-79,8°
4,390,-80,1°
4,424,-80,4°
4,457,-80,8°
4,491,-81,3°
4,524,-81,7°
4,558,-82,2°
4,591,-82,9°
4,625,-83,5°
4,658,-84,1°
4,692,-84,9°
4,725,-85,6°
4,759,-86,3°
4,792,-87,1°
4,826,-87,8°
4,859,-88,6°
4,893,-89,4°
4,926,-90,3°
4,960,-91,0°
4,994,-91,8°
5,027,-92,7°
5,061,-93,4°
5,094,-94,2°
5,128,-94,9°
5,161,-95,6°
5,195,-96,2°
5,228,-96,9°
5,262,-97,5°
5,295,-98,0°
5,329,-98,5°
5,362,-99,0°
5,396,-99,4°
5,429,-99,8°
5,463,-100,1°
5,496,-100,4°
5,530,-100,6°
5,563,-100,8°
5,597,-100,8°
5,630,-100,9°
5,664,-100,9°
5,697,-100,8°
5,731,-100,6°
5,765,-100,4°
5,798,-100,2°
5,831,-99,9°
5,865,-99,5°
5,898,-99,1°
5,932,-98,6°
5,966,-98,1°
5,999,-97,6°
6,033,-96,9°
6,066,-96,3°
6,100,-95,7°
6,133,-95,0°
6,167,-94,2°
6,200,-93,4°
6,234,-92,7°
6,267,-91,9°
6,301,-91,1°
6,334,-90,3°
6,368,-89,5°
6,401,-88,6°
6,435,-87,8°
6,468,-87,1°
6,502,-86,3°
6,535,-85,5°
6,569,-84,9°
6,602,-84,2°
6,636,-83,5°
6,669,-82,8°
6,703,-82,2°
6,736,-81,7°
6,770,-81,3°
6,803,-80,9°
6,837,-80,4°
6,870,-80,1°
6,904,-79,8°
6,937,-79,6°
6,971,-79,4°
7,004,-79,3°
7,038,-79,3°
7,071,-79,3°
7,105,-79,3°
7,138,-79,5°
7,172,-79,6°
7,206,-79,9°
7,239,-80,2°
7,273,-80,6°
7,306,-81,0°
7,340,-81,5°
7,373,-81,9°
7,407,-82,5°
7,440,-83,1°
7,474,-83,7°
7,507,-84,4°
7,541,-85,1°
7,574,-85,8°
7,608,-86,5°
7,641,-87,3°
7,675,-88,1°
7,708,-88,9°
7,742,-89,7°
7,775,-90,5°
7,809,-91,2°
7,842,-92,0°
7,876,-92,8°
7,909,-93,6°
7,943,-94,3°
7,976,-95,0°
8,010,-95,7°
8,043,-96,3°
8,077,-97,0°
8,110,-97,5°
8,144,-98,0°
8,177,-98,5°
8,211,-99,0°
8,244,-99,3°
8,278,-99,7°
8,311,-99,6°
