masa_A
t,θ
0,000,-154,2°
0,034,-153,7°
0,067,-153,1°
0,101,-152,2°
0,134,-150,7°
0,168,-148,8°
0,201,-146,2°
0,235,-143,1°
0,268,-139,8°
0,302,-136,0°
0,335,-132,3°
0,369,-128,2°
0,402,-123,0°
0,436,-117,7°
0,469,-112,3°
0,503,-106,6°
0,536,-101,3°
0,570,-94,7°
0,603,-90,0°
0,637,-83,8°
0,670,-77,2°
0,704,-72,4°
0,737,-67,3°
0,771,-62,6°
0,804,-58,0°
0,838,-53,5°
0,871,-49,5°
0,905,-46,0°
0,938,-42,8°
0,972,-39,8°
1,005,-37,5°
1,039,-35,2°
1,072,-33,5°
1,106,-31,9°
1,140,-31,1°
1,173,-31,1°
1,207,-31,1°
1,240,-31,3°
1,274,-32,5°
1,307,-33,8°
1,341,-35,7°
1,374,-37,9°
1,408,-40,4°
1,441,-43,4°
1,475,-47,0°
1,508,-50,7°
1,542,-54,8°
1,575,-59,1°
1,609,-63,8°
1,642,-68,6°
1,676,-73,5°
1,709,-78,5°
1,743,-83,5°
1,776,-88,4°
1,810,-94,9°
1,843,-100,6°
1,877,-106,5°
1,910,-110,7°
1,944,-115,0°
1,977,-119,7°
2,011,-124,5°
2,044,-129,7°
2,078,-134,0°
2,111,-137,2°
2,145,-140,6°
2,178,-144,0°
2,212,-144,9°
2,245,-147,1°
2,279,-149,6°
2,312,-150,4°
2,346,-150,7°
2,379,-151,0°
2,413,-150,9°
2,447,-149,9°
2,480,-148,4°
2,514,-146,4°
2,547,-134,7°
2,581,-132,0°
2,614,-128,9°
2,648,-125,5°
2,681,-121,8°
2,715,-116,4°
2,748,-113,6°
2,782,-108,4°
2,815,-103,4°
2,849,-98,3°
2,882,-93,4°
2,916,-88,7°
2,949,-84,0°
2,983,-86,2°
3,016,-79,9°
3,050,-75,8°
3,083,-69,6°
3,117,-65,4°
3,150,-61,1°
3,184,-56,8°
3,217,-53,0°
3,251,-49,5°
3,284,-46,2°
3,318,-43,7°
3,351,-41,2°
3,385,-39,1°
3,418,-37,9°
3,452,-36,2°
3,485,-35,4°
3,519,-35,1°
3,553,-35,1°
3,586,-35,1°
3,619,-36,4°
3,653,-37,1°
3,687,-38,7°
3,720,-40,8°
3,754,-43,4°
3,787,-46,1°
3,821,-49,4°
3,854,-52,9°
3,888,-56,9°
3,921,-60,9°
3,955,-65,4°
3,988,-69,9°
4,022,-74,6°
4,055,-79,3°
4,089,-84,5°
4,122,-87,7°
4,156,-96,0°
4,189,-101,0°
4,223,-106,0°
4,256,-111,5°
4,290,-115,6°
4,323,-120,1°
4,357,-124,6°
4,390,-127,9°
4,424,-131,9°
4,457,-135,3°
4,491,-138,2°
4,524,-140,2°
4,558,-142,6°
4,591,-144,7°
4,625,-145,9°
4,658,-147,6°
4,692,-148,1°
4,725,-148,1°
4,759,-148,1°
4,792,-147,0°
4,826,-145,3°
4,860,-142,9°
4,893,-141,0°
4,927,-138,4°
4,960,-135,3°
4,994,-132,0°
5,027,-128,2°
5,061,-123,6°
5,094,-118,9°
5,128,-114,3°
5,161,-109,0°
5,195,-104,9°
5,228,-99,5°
5,262,-94,5°
5,295,-88,6°
5,329,-84,2°
5,362,-79,3°
5,396,-74,3°
5,429,-69,7°
5,463,-65,3°
5,496,-61,1°
5,530,-57,4°
5,563,-53,7°
5,597,-50,4°
5,630,-47,5°
5,664,-44,9°
5,697,-42,6°
5,731,-40,7°
5,764,-39,3°
5,798,-38,2°
5,831,-37,5°
5,865,-37,3°
5,898,-37,4°
5,932,-37,9°
5,966,-38,8°
5,999,-40,2°
6,033,-41,8°
6,066,-44,1°
6,100,-46,5°
6,133,-49,5°
6,167,-52,7°
6,200,-56,3°
6,234,-60,1°
6,267,-64,3°
6,301,-68,7°
6,334,-73,2°
6,368,-77,9°
6,401,-82,8°
6,435,-87,0°
6,469,-93,0°
6,502,-97,1°
6,535,-102,7°
6,569,-107,6°
6,602,-112,7°
6,636,-116,9°
6,669,-121,0°
6,703,-124,9°
6,736,-128,6°
6,770,-131,9°
6,803,-135,1°
6,837,-137,9°
6,870,-139,5°
6,904,-141,4°
6,937,-142,8°
6,971,-143,8°
7,004,-144,6°
7,038,-145,1°
