masa_A
t.θ
0,000.-93,9°
0,033.-93,9°
0,066.-93,9°
0,100.-93,9°
0,133.-93,8°
0,166.-93,6°
0,200.-93,5°
0,233.-93,3°
0,266.-93,2°
0,300.-92,9°
0,333.-92,7°
0,366.-92,4°
0,400.-92,1°
0,433.-91,8°
0,466.-91,5°
0,500.-91,2°
0,533.-90,9°
0,566.-90,5°
0,600.-90,2°
0,633.-89,8°
0,666.-89,5°
0,700.-89,2°
0,733.-88,8°
0,766.-88,5°
0,800.-88,2°
0,833.-88,0°
0,866.-87,7°
0,900.-87,5°
0,933.-87,3°
0,966.-87,1°
1,000.-87,0°
1,033.-86,9°
1,066.-86,8°
1,100.-86,7°
1,133.-86,7°
1,166.-86,7°
1,200.-86,8°
1,233.-86,9°
1,266.-87,0°
1,300.-87,2°
1,333.-87,4°
1,366.-87,6°
1,400.-87,8°
1,433.-88,1°
1,466.-88,4°
1,500.-88,7°
1,533.-89,0°
1,566.-89,3°
1,600.-89,7°
1,633.-90,0°
1,666.-90,3°
1,700.-90,7°
1,733.-91,0°
1,766.-91,3°
1,800.-91,6°
1,833.-92,0°
1,866.-92,2°
1,900.-92,5°
1,933.-92,8°
1,966.-93,0°
2,000.-93,2°
2,033.-93,4°
2,066.-93,6°
2,100.-93,7°
2,133.-93,8°
2,166.-93,9°
2,200.-93,9°
2,233.-94,0°
2,266.-93,9°
2,300.-93,9°
2,333.-93,8°
2,366.-93,7°
2,400.-93,5°
2,433.-93,4°
2,466.-93,2°
2,500.-93,0°
2,533.-92,7°
2,566.-92,5°
2,600.-92,2°
2,633.-91,8°
2,666.-91,5°
2,700.-91,2°
2,733.-90,9°
2,766.-90,6°
2,800.-90,2°
2,833.-89,9°
2,866.-89,5°
2,900.-89,2°
2,933.-88,9°
2,966.-88,6°
2,999.-88,3°
3,033.-88,0°
3,066.-87,8°
3,099.-87,5°
3,133.-87,3°
3,166.-87,2°
3,199.-87,0°
3,233.-86,9°
3,266.-86,8°
3,299.-86,8°
3,333.-86,8°
3,366.-86,8°
3,399.-86,9°
3,433.-87,0°
3,466.-87,1°
3,499.-87,2°
3,533.-87,4°
3,566.-87,6°
3,599.-87,9°
3,633.-88,1°
3,666.-88,4°
3,699.-88,7°
3,733.-89,0°
3,766.-89,3°
3,799.-89,7°
3,833.-90,0°
3,866.-90,3°
3,899.-90,6°
3,933.-91,0°
3,966.-91,3°
3,999.-91,6°
4,033.-91,9°
4,066.-92,3°
4,099.-92,5°
4,133.-92,8°
4,166.-93,0°
4,199.-93,2°
4,233.-93,4°
4,266.-93,5°
4,299.-93,7°
4,333.-93,8°
4,366.-93,9°
4,399.-93,9°
4,433.-93,9°
4,466.-93,9°
4,499.-93,8°
4,533.-93,7°
4,566.-93,7°
4,599.-93,5°
4,633.-93,3°
4,666.-93,1°
4,699.-92,9°
4,733.-92,7°
4,766.-92,4°
4,799.-92,1°
4,833.-91,8°
4,866.-91,5°
4,899.-91,2°
4,933.-90,9°
4,966.-90,5°
4,999.-90,2°
5,033.-89,9°
5,066.-89,6°
5,099.-89,2°
5,133.-88,9°
5,166.-88,6°
5,199.-88,6°
5,233.-88,3°
5,266.-88,0°
5,299.-87,8°
5,333.-87,5°
5,366.-87,4°
5,399.-87,2°
5,433.-87,0°
5,466.-86,9°
5,499.-86,8°
5,533.-86,8°
5,566.-86,8°
5,599.-86,8°
5,633.-86,9°
5,666.-86,9°
5,699.-87,1°
5,733.-87,2°
5,766.-87,4°
5,799.-87,6°
5,833.-87,9°
5,866.-88,1°
5,899.-88,4°
5,933.-88,7°
5,966.-89,0°
5,999.-89,3°
6,033.-89,6°
6,066.-90,0°
6,099.-90,3°
6,133.-90,6°
6,166.-91,0°
6,199.-91,3°
6,233.-91,6°
6,266.-91,9°
6,299.-92,2°
6,332.-92,5°
6,366.-92,7°
6,399.-92,9°
6,432.-93,1°
6,466.-93,3°
6,499.-93,5°
6,532.-93,6°
6,566.-93,7°
6,599.-93,8°
