masa_A
t.θ
0,000.-151,4°
0,033.-150,1°
0,067.-147,5°
0,101.-144,2°
0,134.-141,6°
0,168.-138,8°
0,201.-135,8°
0,235.-132,5°
0,268.-128,6°
0,302.-124,6°
0,335.-120,1°
0,369.-115,5°
0,402.-110,5°
0,436.-106,0°
0,469.-101,5°
0,503.-96,8°
0,536.-85,9°
0,570.-83,2°
0,603.-78,3°
0,637.-73,0°
0,670.-68,5°
0,704.-63,3°
0,737.-58,1°
0,771.-53,7°
0,804.-49,6°
0,838.-45,8°
0,871.-42,4°
0,905.-39,3°
0,938.-36,6°
0,972.-34,3°
1,005.-32,2°
1,039.-30,5°
1,072.-29,1°
1,106.-28,4°
1,139.-28,1°
1,173.-27,8°
1,207.-28,5°
1,240.-28,9°
1,274.-30,0°
1,307.-30,8°
1,341.-33,4°
1,374.-35,4°
1,408.-37,8°
1,441.-40,5°
1,475.-43,6°
1,508.-46,9°
1,542.-50,4°
1,575.-54,4°
1,609.-58,7°
1,642.-63,2°
1,676.-67,7°
1,709.-72,4°
1,743.-77,1°
1,776.-83,0°
1,810.-89,6°
1,843.-94,4°
1,877.-99,2°
1,910.-103,4°
1,944.-107,8°
1,977.-112,3°
2,011.-115,6°
2,044.-122,1°
2,078.-125,4°
2,111.-128,8°
2,145.-132,2°
2,178.-135,2°
2,212.-137,9°
2,246.-140,4°
2,279.-142,4°
2,313.-144,2°
2,346.-145,7°
2,380.-146,9°
2,413.-148,9°
2,447.-149,4°
2,480.-149,6°
2,514.-149,4°
2,547.-149,0°
2,581.-148,1°
2,614.-146,9°
2,648.-145,4°
2,681.-143,6°
2,715.-141,5°
2,748.-139,3°
2,782.-136,8°
2,815.-134,0°
2,849.-130,7°
2,882.-127,3°
2,916.-123,6°
2,949.-119,7°
2,983.-114,5°
3,016.-109,3°
3,050.-105,9°
3,083.-101,2°
3,117.-96,5°
3,150.-89,5°
3,184.-85,4°
3,217.-79,9°
3,251.-75,2°
3,284.-70,3°
3,318.-65,8°
3,351.-61,3°
3,385.-57,1°
3,418.-53,4°
3,452.-49,4°
3,486.-46,1°
3,519.-43,2°
3,553.-40,7°
3,586.-38,6°
3,620.-36,7°
3,653.-35,2°
3,687.-33,8°
3,720.-32,9°
3,754.-32,4°
3,787.-32,2°
3,821.-32,4°
3,854.-33,0°
3,888.-33,9°
3,921.-35,1°
3,955.-36,7°
3,988.-38,5°
4,022.-40,8°
4,055.-43,3°
4,089.-46,4°
4,122.-49,6°
4,156.-52,9°
4,189.-56,6°
4,223.-60,4°
4,256.-64,4°
4,290.-68,5°
4,323.-72,7°
4,357.-77,8°
4,390.-81,4°
4,424.-88,1°
4,457.-90,5°
4,491.-94,9°
4,524.-99,2°
4,558.-107,0°
4,592.-110,9°
4,625.-115,9°
4,658.-119,8°
4,692.-123,2°
4,726.-126,5°
4,759.-129,6°
4,793.-132,5°
4,826.-135,2°
4,860.-137,6°
4,893.-139,7°
4,927.-141,5°
4,960.-142,8°
4,994.-144,0°
5,027.-144,7°
5,061.-145,1°
5,094.-145,3°
5,128.-145,1°
5,161.-144,6°
5,195.-143,6°
5,228.-142,4°
5,262.-141,0°
5,295.-139,2°
5,329.-137,2°
5,362.-134,8°
5,396.-132,3°
5,429.-129,4°
5,463.-126,4°
5,496.-123,2°
5,530.-119,7°
5,563.-116,0°
5,597.-111,1°
5,630.-106,6°
5,664.-102,2°
5,697.-97,7°
5,731.-93,1°
5,765.-88,6°
5,798.-85,8°
5,831.-79,8°
5,865.-75,3°
5,899.-70,8°
5,932.-66,5°
5,966.-62,4°
5,999.-58,6°
6,033.-55,0°
6,066.-51,8°
6,100.-48,7°
6,133.-46,2°
6,167.-43,8°
6,200.-41,7°
6,234.-39,9°
6,267.-38,6°
6,301.-38,4°
6,334.-37,9°
6,368.-37,5°
6,401.-37,6°
6,435.-37,9°
6,468.-38,5°
6,502.-39,4°
6,535.-40,8°
6,569.-42,4°
6,602.-44,3°
6,636.-46,6°
6,669.-49,1°
6,703.-51,9°
6,736.-55,0°
6,770.-58,4°
6,803.-62,1°
6,837.-66,0°
6,870.-70,0°
6,904.-74,3°
6,937.-78,7°
6,971.-82,2°
7,004.-86,4°
7,038.-91,4°
7,071.-95,3°
7,105.-99,8°
7,138.-103,9°
7,172.-107,7°
7,205.-111,7°
7,239.-115,0°
7,273.-118,7°
7,306.-121,9°
7,340.-125,1°
7,373.-128,0°
7,407.-130,7°
7,440.-133,1°
7,474.-135,2°
7,507.-136,9°
7,541.-138,7°
7,574.-139,5°
7,608.-139,7°
7,641.-139,7°
7,675.-139,6°
