masa_A
t.θ
0,000.-164,6°
0,033.-163,8°
0,067.-163,1°
0,100.-162,3°
0,134.-161,3°
0,167.-159,9°
0,201.-158,5°
0,234.-154,6°
0,268.-151,9°
0,301.-149,0°
0,335.-146,0°
0,368.-142,2°
0,402.-138,4°
0,436.-134,9°
0,469.-130,0°
0,503.-125,3°
0,536.-120,1°
0,570.-112,3°
0,603.-107,9°
0,637.-103,7°
0,670.-95,6°
0,704.-89,1°
0,737.-84,4°
0,771.-78,2°
0,804.-71,7°
0,838.-66,0°
0,871.-60,1°
0,905.-54,6°
0,938.-49,7°
0,972.-44,7°
1,005.-40,2°
1,039.-36,2°
1,072.-31,5°
1,106.-28,9°
1,139.-25,1°
1,173.-22,8°
1,206.-19,8°
1,240.-18,8°
1,273.-17,9°
1,307.-17,2°
1,341.-17,2°
1,374.-17,5°
1,407.-18,3°
1,441.-19,4°
1,475.-20,4°
1,508.-22,1°
1,541.-24,8°
1,575.-26,7°
1,609.-29,6°
1,642.-34,9°
1,676.-38,2°
1,709.-42,8°
1,743.-48,3°
1,776.-53,5°
1,810.-57,7°
1,843.-62,8°
1,877.-68,8°
1,910.-74,4°
1,944.-80,5°
1,977.-86,1°
2,011.-92,5°
2,044.-99,9°
2,078.-103,9°
2,111.-109,2°
2,145.-115,2°
2,178.-120,7°
2,212.-125,6°
2,245.-129,6°
2,279.-133,2°
2,312.-136,6°
2,346.-141,8°
2,379.-144,9°
2,413.-147,6°
2,446.-149,9°
2,480.-152,0°
2,513.-153,9°
2,547.-155,5°
2,580.-156,6°
2,614.-157,4°
2,647.-157,9°
2,681.-158,0°
2,714.-157,8°
2,748.-157,2°
2,781.-156,3°
2,815.-155,1°
2,848.-153,6°
2,882.-151,7°
2,915.-149,7°
2,949.-147,3°
2,983.-144,6°
3,016.-140,5°
3,050.-137,2°
3,083.-133,6°
3,117.-129,8°
3,150.-125,6°
3,184.-121,0°
3,217.-116,5°
3,251.-111,6°
3,284.-107,3°
3,318.-99,5°
3,351.-95,1°
3,385.-88,8°
3,418.-82,7°
3,452.-78,2°
3,485.-72,1°
3,519.-66,9°
3,552.-61,7°
3,586.-56,7°
3,619.-52,0°
3,653.-47,6°
3,686.-43,5°
3,720.-39,9°
3,753.-36,6°
3,787.-33,9°
3,820.-31,1°
3,854.-27,6°
3,887.-26,1°
3,921.-24,8°
3,955.-24,2°
3,988.-23,8°
4,022.-23,5°
4,055.-24,2°
4,089.-25,4°
4,122.-26,0°
4,156.-27,9°
4,189.-31,4°
4,223.-33,9°
4,256.-36,6°
4,290.-39,9°
4,323.-43,3°
4,357.-47,2°
4,390.-51,5°
4,424.-56,0°
4,457.-60,8°
4,491.-65,6°
4,524.-71,2°
4,558.-76,8°
4,591.-80,0°
4,625.-84,4°
4,658.-92,8°
4,692.-96,6°
4,725.-102,2°
4,759.-107,7°
4,792.-112,9°
4,826.-118,0°
4,859.-122,5°
4,893.-125,3°
4,926.-129,0°
4,960.-133,6°
4,993.-136,8°
5,027.-139,4°
5,060.-142,2°
5,094.-144,6°
5,127.-146,7°
5,161.-148,7°
5,194.-150,0°
5,228.-151,2°
5,262.-151,9°
5,295.-152,5°
5,329.-152,6°
5,362.-152,3°
5,396.-151,8°
5,429.-151,0°
5,463.-149,9°
5,496.-148,3°
5,530.-146,5°
5,563.-144,5°
5,597.-142,2°
5,630.-139,8°
5,664.-136,9°
5,697.-132,8°
5,731.-129,5°
5,764.-125,9°
5,798.-122,1°
5,831.-117,6°
5,865.-112,5°
5,898.-108,3°
5,932.-103,9°
5,965.-99,5°
5,999.-94,7°
6,032.-88,9°
6,066.-83,1°
6,099.-77,7°
6,133.-73,4°
6,166.-68,5°
6,200.-63,6°
6,233.-59,1°
6,267.-54,8°
6,301.-50,7°
6,334.-47,0°
6,367.-43,7°
6,401.-40,8°
6,435.-38,2°
6,468.-36,1°
6,502.-34,3°
6,535.-32,6°
6,569.-31,2°
6,602.-30,6°
6,636.-30,4°
6,669.-30,5°
6,703.-31,0°
6,736.-32,0°
6,770.-33,4°
6,803.-35,3°
6,837.-37,4°
6,870.-39,9°
6,904.-42,7°
6,937.-46,0°
6,971.-49,7°
7,004.-53,7°
7,038.-57,9°
7,071.-62,3°
7,105.-67,0°
7,138.-72,0°
7,172.-77,3°
7,205.-82,1°
7,239.-84,8°
7,272.-89,2°
7,306.-94,0°
7,339.-99,0°
7,373.-104,8°
7,406.-109,5°
7,440.-114,1°
7,473.-119,0°
7,507.-122,3°
7,540.-126,1°
7,574.-129,6°
7,607.-132,0°
7,641.-135,6°
7,675.-138,3°
7,708.-140,4°
7,742.-142,5°
7,775.-144,4°
7,809.-145,8°
7,842.-146,8°
7,876.-148,6°
7,909.-148,6°
7,943.-148,6°
7,976.-149,1°
