masa_A
t,θ
0,000,-163,7°
0,034,-163,5°
0,067,-163,0°
0,101,-162,2°
0,134,-161,0°
0,167,-159,3°
0,201,-157,1°
0,235,-154,1°
0,268,-150,7°
0,302,-147,1°
0,335,-142,9°
0,369,-138,8°
0,402,-134,3°
0,436,-130,2°
0,469,-122,8°
0,503,-116,4°
0,536,-110,5°
0,570,-104,6°
0,603,-98,5°
0,637,-91,7°
0,670,-84,4°
0,704,-78,8°
0,737,-71,9°
0,771,-65,3°
0,804,-60,2°
0,838,-53,6°
0,871,-48,7°
0,905,-43,8°
0,938,-39,7°
0,972,-35,9°
1,005,-32,4°
1,039,-29,1°
1,072,-26,3°
1,106,-24,0°
1,139,-21,5°
1,173,-19,8°
1,206,-18,8°
1,240,-17,9°
1,274,-17,8°
1,307,-18,4°
1,341,-19,5°
1,374,-19,7°
1,408,-23,9°
1,441,-26,1°
1,475,-28,6°
1,508,-31,6°
1,542,-35,2°
1,575,-39,0°
1,609,-43,5°
1,642,-48,2°
1,676,-53,1°
1,709,-58,8°
1,743,-64,5°
1,776,-69,8°
1,810,-75,3°
1,843,-83,2°
1,877,-90,4°
1,910,-96,4°
1,944,-101,5°
1,977,-108,7°
2,011,-113,8°
2,044,-118,5°
2,078,-124,2°
2,111,-128,9°
2,145,-133,6°
2,179,-135,7°
2,212,-142,2°
2,245,-144,6°
2,279,-147,5°
2,312,-149,8°
2,346,-151,8°
2,379,-153,2°
2,413,-154,4°
2,447,-155,0°
2,480,-155,2°
2,513,-154,9°
2,547,-154,0°
2,581,-152,8°
2,614,-151,1°
2,648,-148,8°
2,681,-146,2°
2,715,-143,1°
2,748,-139,7°
2,782,-135,6°
2,815,-131,4°
2,849,-127,3°
2,882,-121,3°
2,916,-115,7°
2,949,-110,2°
2,983,-104,7°
3,016,-99,3°
3,050,-91,5°
3,083,-86,4°
3,117,-80,9°
3,150,-74,8°
3,184,-69,8°
3,217,-64,4°
3,251,-59,3°
3,284,-54,7°
3,318,-50,1°
3,351,-46,2°
3,385,-42,4°
3,418,-38,7°
3,452,-36,3°
3,485,-33,6°
3,519,-31,2°
3,552,-29,6°
3,586,-28,3°
3,619,-27,3°
3,754,-27,9°
3,787,-29,2°
3,821,-30,8°
3,854,-32,9°
3,888,-35,4°
3,921,-38,5°
3,955,-41,3°
3,988,-45,1°
4,022,-49,1°
4,055,-53,4°
4,089,-58,1°
4,122,-63,0°
4,156,-67,9°
4,189,-72,8°
4,223,-77,6°
4,256,-85,6°
4,290,-92,3°
4,323,-96,0°
4,357,-102,9°
4,390,-108,1°
4,424,-112,4°
4,457,-117,4°
4,491,-121,4°
4,524,-125,8°
4,558,-132,3°
4,591,-135,9°
4,625,-139,2°
4,658,-142,1°
4,692,-144,5°
4,725,-146,5°
4,759,-148,2°
4,792,-149,4°
4,826,-150,2°
4,859,-150,7°
4,893,-150,5°
4,926,-149,9°
4,960,-148,8°
4,993,-147,2°
5,027,-145,3°
5,061,-142,8°
5,094,-140,0°
5,128,-136,7°
5,161,-133,1°
5,195,-129,2°
5,228,-123,7°
5,262,-120,2°
5,295,-115,0°
5,329,-109,7°
5,362,-104,1°
5,396,-98,7°
5,429,-93,5°
5,463,-89,2°
5,496,-82,5°
5,530,-75,4°
5,563,-71,5°
5,597,-66,6°
5,630,-62,1°
5,664,-57,8°
5,697,-53,8°
5,731,-49,8°
5,764,-46,2°
5,798,-43,0°
5,831,-40,2°
5,865,-37,9°
5,898,-36,0°
5,932,-34,4°
5,965,-33,2°
5,999,-32,4°
6,032,-32,0°
6,066,-32,1°
6,099,-32,4°
6,133,-33,2°
6,166,-34,4°
6,200,-36,1°
6,234,-38,6°
6,267,-41,0°
6,301,-43,7°
6,334,-46,9°
6,368,-50,6°
6,401,-54,2°
6,435,-58,4°
6,468,-63,4°
6,502,-68,5°
6,535,-74,1°
6,569,-79,8°
6,602,-85,6°
6,636,-88,1°
6,669,-94,1°
6,703,-99,8°
6,736,-105,0°
6,770,-87,5°
6,803,-112,5°
6,837,-117,1°
6,870,-121,5°
6,904,-126,3°
6,937,-129,5°
6,971,-132,9°
7,004,-135,9°
7,038,-138,4°
7,071,-140,3°
7,105,-142,9°
7,138,-144,2°
7,172,-145,6°
7,205,-147,4°
