masa_A
t.θ
0,000.-152,1°
0,034.-151,8°
0,067.-151,2°
0,101.-150,3°
0,134.-148,9°
0,168.-147,1°
0,201.-144,8°
0,235.-142,1°
0,268.-139,3°
0,302.-136,2°
0,335.-133,1°
0,369.-128,9°
0,402.-124,9°
0,436.-120,5°
0,469.-115,4°
0,503.-110,2°
0,536.-105,1°
0,570.-99,6°
0,603.-93,0°
0,637.-90,4°
0,670.-83,9°
0,704.-78,6°
0,737.-74,0°
0,771.-69,4°
0,804.-64,0°
0,838.-59,8°
0,871.-55,6°
0,905.-52,3°
0,938.-48,3°
0,972.-44,4°
1,006.-41,2°
1,039.-39,4°
1,072.-36,7°
1,106.-34,4°
1,140.-32,6°
1,173.-31,5°
1,207.-30,8°
1,240.-30,7°
1,274.-32,0°
1,307.-32,4°
1,341.-33,6°
1,374.-35,1°
1,408.-37,0°
1,441.-39,3°
1,475.-41,9°
1,508.-44,9°
1,542.-48,1°
1,575.-51,8°
1,609.-55,5°
1,642.-59,5°
1,676.-63,9°
1,709.-68,3°
1,743.-72,9°
1,776.-77,2°
1,810.-82,7°
1,843.-86,4°
1,877.-92,7°
1,911.-96,4°
1,944.-101,1°
1,978.-107,8°
2,011.-113,0°
2,044.-117,2°
2,078.-121,6°
2,111.-125,8°
2,145.-129,3°
2,178.-132,7°
2,212.-135,5°
2,245.-138,3°
2,279.-140,5°
2,312.-142,3°
2,346.-143,7°
2,380.-144,7°
2,413.-145,1°
2,447.-145,2°
2,480.-145,0°
2,514.-144,3°
2,547.-143,2°
2,581.-141,7°
2,614.-139,7°
2,648.-137,4°
2,681.-134,6°
2,715.-131,7°
2,748.-128,4°
2,782.-124,9°
2,815.-120,8°
2,849.-117,1°
2,882.-112,7°
2,916.-108,1°
2,949.-103,5°
2,983.-98,7°
3,016.-92,4°
3,050.-90,4°
3,083.-83,7°
3,117.-79,1°
3,150.-74,5°
3,184.-70,1°
3,217.-65,8°
3,251.-61,2°
3,285.-57,3°
3,318.-53,5°
3,351.-50,0°
3,385.-46,9°
3,418.-44,0°
3,452.-41,4°
3,486.-39,3°
3,519.-37,5°
3,553.-36,0°
3,586.-35,0°
3,620.-34,4°
3,653.-34,4°
3,687.-34,7°
3,720.-35,6°
3,754.-36,7°
3,787.-38,4°
3,821.-40,3°
3,854.-42,7°
3,888.-45,3°
3,921.-48,4°
3,955.-51,5°
3,988.-55,1°
4,022.-58,7°
4,055.-62,7°
4,089.-66,8°
4,122.-71,1°
4,156.-76,6°
4,189.-81,3°
4,223.-85,7°
4,256.-91,3°
4,290.-94,6°
4,323.-99,9°
4,357.-104,5°
4,391.-109,4°
4,424.-114,0°
4,457.-117,9°
4,491.-121,7°
4,524.-125,0°
4,558.-128,4°
4,592.-131,5°
4,625.-134,3°
4,659.-136,5°
4,692.-138,2°
4,726.-139,7°
4,759.-140,7°
4,793.-141,4°
4,826.-141,7°
4,860.-141,6°
4,893.-141,0°
4,927.-140,1°
4,960.-138,7°
4,994.-137,0°
5,027.-135,0°
5,061.-132,6°
5,094.-129,9°
5,128.-126,9°
5,161.-123,8°
5,195.-120,1°
5,228.-117,0°
5,262.-111,3°
5,295.-107,8°
5,329.-102,7°
5,362.-98,3°
5,396.-93,5°
5,429.-88,7°
5,463.-84,7°
5,496.-80,7°
5,530.-75,5°
5,563.-71,5°
5,597.-67,9°
5,630.-62,4°
5,664.-59,8°
5,698.-55,5°
5,731.-52,1°
5,764.-49,1°
5,798.-46,3°
5,832.-44,0°
5,865.-41,8°
5,899.-40,0°
5,932.-38,5°
5,966.-37,6°
5,999.-37,0°
6,033.-37,0°
6,066.-37,3°
6,100.-38,0°
6,133.-39,1°
6,167.-40,8°
6,200.-42,7°
6,234.-45,0°
6,267.-47,5°
6,301.-50,5°
6,334.-53,6°
6,368.-57,1°
6,401.-60,7°
6,435.-64,6°
6,468.-68,6°
6,502.-72,8°
6,535.-77,6°
6,569.-82,2°
6,602.-86,5°
6,636.-91,2°
6,669.-96,5°
6,703.-99,8°
6,736.-103,9°
6,770.-108,7°
6,803.-112,4°
6,837.-116,7°
6,870.-120,3°
6,904.-123,8°
6,938.-126,6°
6,971.-128,6°
7,004.-131,0°
7,038.-132,9°
7,072.-134,4°
7,105.-135,7°
7,139.-136,5°
7,172.-137,0°
